Communication Skills,Core Branch,Programming Language,Other Technical Skills,Certification Course,Backlog,10th Score (%),12th Score (%),Attendance (%),Company,Eligibility
8,AIML,Kotlin,"DSA, Data Analytics, DBMS, Machine Learning",0,0,70.50534449464294,65.9354151286991,96.56835158723248,Company B,0
7,Cyber Security,"Kotlin, Python, Java","Data Analytics, DBMS, DSA, Android Development, Machine Learning",1,1,80.17684158860853,85.44161420527544,80.2402133906775,Company C,0
10,AIML,"C++, Kotlin",Web development,0,0,89.76197804914311,97.97981726956647,81.7480567857967,Company B,1
5,AIML,Python,"Web development, Android Development, DSA, Data Analytics, DBMS, Machine Learning",0,1,80.12876828731848,99.86935081177526,78.86611205313554,Company C,0
8,AIML,"Java, Kotlin, C++, Python","DBMS, Data Analytics, Web development, Machine Learning",0,1,62.7118558331245,75.0096452998766,70.75617218245925,Company C,0
5,AIML,"Kotlin, Java",Android Development,1,1,88.94322801759924,83.96050548458449,62.241165329956544,Company C,1
10,DS,"Python, Kotlin, Java",Android Development,1,0,92.23880514683816,94.25070614096325,76.34630728839345,Company A,1
5,DS,"C++, Python, Kotlin, Java","Data Analytics, DSA, DBMS, Web development, Android Development",0,0,71.57991460478878,64.69848291185536,62.10365884962714,Company C,0
6,Cyber Security,"Python, Java, Kotlin, C++",Machine Learning,0,1,86.56502957133401,87.58257644207859,82.01969877863671,Company C,0
8,Cyber Security,C++,"DBMS, Android Development",0,1,77.06367604217573,76.35374646900273,72.29174572969173,Company B,0
8,Cyber Security,"Kotlin, Python","Data Analytics, Machine Learning",1,0,95.56477422909771,68.24584641120657,81.34409606101711,Company B,0
10,DS,"Python, Kotlin, C++, Java","DBMS, Android Development, DSA",1,0,93.80902232642958,76.11014474989767,65.37187857580747,Company C,0
6,Cyber Security,"Kotlin, Python, C++","DSA, Data Analytics, Web development, Android Development, DBMS",0,0,81.01727993238569,63.03841147859667,97.30519862957439,Company B,0
7,AIML,"Kotlin, Java","Web development, Machine Learning, Data Analytics, DBMS, DSA, Android Development",1,1,87.66022183254378,87.81628594357223,95.7808497419974,Company A,0
5,DS,"Java, Kotlin, C++","Machine Learning, Data Analytics, Web development",1,0,95.33398804088415,70.10970674993813,67.59986036809138,Company C,1
9,Cyber Security,"Python, C++, Kotlin, Java","Machine Learning, Web development",1,0,79.82868040313102,72.45622580179511,73.7377713317604,Company C,0
5,AIML,"Kotlin, Python, C++","Machine Learning, Web development, Data Analytics",1,0,72.53002961955288,64.8432519296585,84.53971087407919,Company A,1
5,Cyber Security,Kotlin,"Machine Learning, DSA, Android Development, Data Analytics, Web development",0,1,90.14664551638324,94.58636455559567,63.82744829223625,Company C,0
7,CS,"Kotlin, C++, Java","DBMS, Web development, DSA, Android Development, Data Analytics",1,0,68.80265019138767,79.73777117130955,74.18271284464603,Company C,0
5,Cyber Security,"Python, Java",Web development,1,1,75.54124592024168,82.88587511145602,70.04449147276024,Company A,0
6,CS,"Kotlin, Java, Python","Data Analytics, DSA, DBMS, Machine Learning",0,1,94.62908948427174,82.77730732379419,96.62066914866787,Company C,0
6,Cyber Security,"Kotlin, C++, Python",Android Development,0,1,88.9768936107726,76.41972458165367,94.10042545156821,Company B,0
8,Cyber Security,Python,"Android Development, Machine Learning, DSA, Data Analytics, DBMS",1,0,76.15244020989996,67.70119661752558,83.19330965067455,Company B,0
10,DS,"Kotlin, Java, Python","DBMS, Machine Learning",1,0,68.5897800963343,89.805309939936,80.81385347486297,Company B,0
9,DS,"Python, Kotlin, Java","Data Analytics, DBMS, Machine Learning, Android Development, DSA, Web development",0,0,74.23873563328947,65.08225061430697,97.22903178181588,Company C,0
5,CS,"Java, C++, Kotlin, Python","Android Development, Machine Learning",0,1,71.36416596909731,64.15495161115243,97.2971113191526,Company B,1
5,DS,"C++, Python, Kotlin, Java",DBMS,0,0,67.04357151775416,88.40580150386013,98.77320501406642,Company C,0
7,AIML,"C++, Kotlin","Data Analytics, Web development, DBMS, Android Development, DSA, Machine Learning",1,1,89.73331654262627,68.35348081807935,65.01515536432751,Company B,0
10,AIML,"Kotlin, C++, Java, Python","Android Development, DBMS, Machine Learning, Data Analytics, DSA",1,0,70.08279547400686,72.2709100541133,66.4223124305268,Company A,0
6,CS,"Python, Kotlin, C++, Java","Android Development, Web development",0,0,78.16669880671056,79.00909868006961,87.06946794719546,Company C,1
9,AIML,"C++, Java, Kotlin, Python","DBMS, Data Analytics, Machine Learning, Android Development, DSA",1,0,75.43437787344436,77.97405266918184,81.6573790643938,Company B,0
8,AIML,"Python, Kotlin, C++, Java","Data Analytics, Android Development, DSA, Machine Learning, DBMS, Web development",0,0,99.28309514542524,88.34316500259996,60.73863619572944,Company C,0
6,Cyber Security,Java,"DSA, Data Analytics, Android Development, Machine Learning, Web development, DBMS",1,1,75.64368976592883,84.93727173773443,62.47900143958078,Company A,0
10,DS,"Kotlin, Python, Java, C++","Data Analytics, Android Development",0,1,63.19929931187019,85.77584649127462,95.5232152903522,Company A,0
8,AIML,Java,"Android Development, Machine Learning, Data Analytics, Web development, DSA",0,1,63.59303010288336,88.56217322621829,94.75483182157545,Company B,0
7,AIML,Python,"Machine Learning, DSA, Data Analytics",1,1,83.6301488541226,71.70450909693861,74.2908368798418,Company B,0
7,DS,"Kotlin, Python, Java, C++","Android Development, Data Analytics, Machine Learning, Web development, DBMS",1,0,83.97454206953063,72.89333247201894,95.64202467722139,Company A,0
5,AIML,"C++, Python, Java","Web development, DSA, Data Analytics, DBMS, Android Development, Machine Learning",1,1,76.7503596193062,77.51990991582217,83.74700297591608,Company B,0
10,AIML,Python,"Web development, Data Analytics, DBMS, Machine Learning, Android Development",1,1,77.27374769248118,72.29848692134104,92.23622588075608,Company C,0
9,DS,"Python, Java, C++",Android Development,1,1,62.15730331363485,99.39751475883455,77.09724284640856,Company C,1
8,Cyber Security,"Java, Kotlin, Python","DSA, Android Development, Web development",1,0,80.66186041557049,92.56207705685719,64.53593309379634,Company C,0
6,AIML,"Python, C++, Java, Kotlin","Web development, DBMS, DSA, Data Analytics",0,1,80.18957901521406,66.58618753024118,77.34908250584064,Company C,0
10,DS,"Java, C++",Machine Learning,1,1,65.98197274227778,60.22376623527478,78.29199191987591,Company A,1
10,AIML,"Java, C++, Python, Kotlin","Data Analytics, Machine Learning, DBMS, Android Development",0,0,64.15357544443711,61.71133072989071,82.03776775362412,Company B,0
7,AIML,"Kotlin, C++","DSA, DBMS",0,0,64.94289962397961,69.76253804171701,64.22330851617713,Company B,0
5,Cyber Security,"C++, Kotlin","Data Analytics, DSA, Machine Learning, Web development",1,1,64.04112985965034,64.57165143347426,99.65607452198446,Company A,0
5,CS,"Kotlin, Java, Python, C++","DSA, DBMS, Machine Learning, Data Analytics, Web development",0,1,84.3883278214704,81.33352459570288,69.76547283227626,Company C,0
8,CS,"Kotlin, Java, C++, Python","Android Development, Data Analytics, DSA, Web development",0,0,67.85930609611674,94.31980890909435,67.94209614148372,Company B,0
7,DS,"Java, Python","Web development, DSA, Data Analytics, Machine Learning, Android Development, DBMS",1,1,70.05720608749854,89.4700088365291,81.07211675423747,Company C,0
10,CS,"Kotlin, C++, Java, Python",Web development,1,0,66.94288576605759,68.62436252328762,81.48832717579555,Company B,1
9,DS,"Java, Python",Data Analytics,1,1,98.31341217794012,75.97197024103144,77.59282951332978,Company C,0
7,CS,"Java, C++, Kotlin","DSA, Machine Learning, DBMS, Data Analytics",0,1,94.18469852607342,80.3157683812511,90.87568585301018,Company C,0
8,Cyber Security,"C++, Kotlin, Python, Java",Android Development,1,1,69.21979349406084,92.40823398013342,80.66617602914411,Company A,0
8,DS,"C++, Kotlin, Python","DBMS, DSA, Web development, Data Analytics, Android Development, Machine Learning",1,1,73.10265175688504,93.56486412424658,84.38781820579936,Company B,0
7,CS,C++,DBMS,1,1,68.39571369219989,96.38873247631105,88.94985541631142,Company C,0
8,Cyber Security,"Kotlin, C++, Java","Machine Learning, DBMS, DSA, Web development",1,0,79.67503837843296,80.36981002011501,61.001004062554664,Company B,0
7,CS,"C++, Java, Python","Data Analytics, DBMS, Machine Learning",0,0,60.784421298970145,87.77098985743451,82.82576730180179,Company A,0
6,AIML,"Python, Kotlin","DBMS, DSA, Web development",1,1,86.85472035587182,64.47201484935749,95.36777884913477,Company C,0
7,AIML,"Kotlin, Python, C++","Data Analytics, Web development",0,1,80.92632599270567,82.61155839815927,60.69554971701736,Company C,1
7,Cyber Security,"Python, Kotlin, Java, C++",Data Analytics,1,1,95.94555713204413,69.9476723788454,76.20728415203844,Company A,0
8,AIML,"C++, Kotlin","Web development, Data Analytics, Machine Learning, DBMS",0,0,66.57570737313657,77.26867540106444,97.0490980082332,Company B,0
8,AIML,C++,Web development,0,0,92.16436984244527,85.36202033226877,74.12617609130152,Company B,1
5,DS,"Java, Python, Kotlin, C++","DBMS, Data Analytics, Machine Learning, Android Development, DSA",0,0,91.67844057866863,70.27943751415124,78.34915296800963,Company C,0
5,CS,Python,"DSA, Machine Learning, DBMS, Data Analytics, Web development, Android Development",1,0,65.08724756867548,62.08740231187044,99.26165572177251,Company B,0
6,DS,"C++, Java, Python",Web development,0,0,75.9423689657651,60.4093542563503,67.97295435802295,Company A,1
5,CS,"Java, C++, Kotlin, Python",Data Analytics,1,0,66.80610564578068,60.88638142178086,62.61020756500024,Company C,1
7,AIML,"C++, Kotlin, Python, Java","DBMS, Web development, Data Analytics",1,0,70.18882001830195,60.333989500550786,94.37690363445218,Company B,0
8,DS,Kotlin,"Data Analytics, Web development, DSA, DBMS, Machine Learning, Android Development",1,0,70.52984699322178,64.41420226231502,94.73861364849475,Company B,0
5,CS,"Kotlin, C++, Java, Python","Data Analytics, DBMS, Web development, Android Development",1,1,82.2494557610309,69.57954858280519,78.88311338720052,Company C,0
5,CS,"Python, C++, Java, Kotlin",Data Analytics,1,0,76.45643727041862,68.84886056729196,80.56828697909145,Company B,1
6,DS,"Kotlin, Python, Java, C++","Web development, Data Analytics, Machine Learning",0,0,97.90931216025221,99.47186376719587,93.43225478471345,Company A,1
10,Cyber Security,"Java, Kotlin, C++","Machine Learning, Android Development",1,0,65.05480567788021,72.24024420835772,89.5423799246318,Company B,0
6,CS,Java,"Web development, Machine Learning, DSA, Data Analytics, Android Development, DBMS",0,0,98.94768539400795,65.09683133437596,70.60596008868043,Company C,0
7,AIML,"Python, Kotlin, C++, Java","DBMS, Android Development, Machine Learning",0,1,69.22554560857056,81.82250176671032,60.67573420286074,Company C,0
8,CS,"Kotlin, Python","Data Analytics, Android Development, Machine Learning",0,0,90.91495745527412,94.31829821590034,79.18800650134183,Company B,1
6,AIML,"Kotlin, Java","DBMS, Machine Learning, DSA",0,1,73.55879704691286,87.122415071507,94.35649304382565,Company B,0
5,DS,"C++, Python",Android Development,0,1,65.72325581669256,71.843283565418,95.83338706760648,Company A,1
8,CS,"Java, C++",DSA,0,1,94.31556740984959,82.46464639165819,98.24904788304616,Company C,0
8,AIML,"C++, Python, Java","Data Analytics, DBMS",0,0,72.35443596945854,88.59423896801637,95.18252950451125,Company A,0
5,AIML,"Kotlin, C++, Python, Java","Machine Learning, Android Development, Web development, DBMS, Data Analytics",1,0,86.35421616907368,89.1241796947097,83.20174221192394,Company C,0
6,DS,Java,"Machine Learning, Android Development, Data Analytics, Web development, DSA",0,0,82.65774740346507,86.66153821190755,77.78422396944404,Company C,0
5,CS,"C++, Kotlin, Python, Java","Data Analytics, Web development, DBMS, Android Development, DSA",1,1,78.87025237563498,94.83241699102473,90.99399386136396,Company B,0
10,CS,"Kotlin, C++, Java","Web development, Machine Learning, DBMS, Data Analytics, DSA, Android Development",0,1,79.83277890594157,94.80421833376417,89.59286537462386,Company B,0
8,DS,"Python, C++","Machine Learning, DBMS, DSA, Data Analytics, Web development, Android Development",0,1,89.2895165636915,83.15746237628014,81.52573720325817,Company C,0
9,CS,"C++, Kotlin, Python","Machine Learning, Data Analytics",0,1,63.510916564937624,77.19425476444849,63.49309490233877,Company C,1
9,DS,"Java, C++, Python, Kotlin","DSA, Web development, DBMS, Data Analytics, Android Development, Machine Learning",0,0,86.7272264783162,85.662811822604,97.04325387147675,Company B,0
7,CS,Kotlin,"DSA, Machine Learning, Android Development, DBMS, Data Analytics",1,0,95.83248405594315,92.72848005481853,78.22410150006648,Company B,0
5,Cyber Security,"Kotlin, Python, Java","DBMS, Web development, Machine Learning, Data Analytics, DSA",1,0,62.311527880794564,60.22608419364739,74.53335127665058,Company C,0
5,CS,Java,"Web development, Machine Learning, DSA",1,1,65.62613356934666,99.67988036059404,85.18269580675087,Company B,0
7,AIML,"Java, C++, Kotlin","Data Analytics, DSA, DBMS, Android Development, Machine Learning, Web development",0,1,88.66527746808126,67.31575089316797,86.95351844667908,Company C,0
7,AIML,C++,DBMS,0,0,77.4912659297847,78.80995942639905,68.42751668121205,Company C,0
7,Cyber Security,C++,Data Analytics,0,0,76.14194483254754,94.88118939371466,93.47755379239825,Company C,0
8,CS,"C++, Python","Android Development, Machine Learning, Web development",1,1,65.47866538176943,69.00161596176798,71.59748374649512,Company B,1
10,AIML,Kotlin,"Web development, Data Analytics, Android Development",0,0,80.27080162871152,79.07180895601533,67.46735703657266,Company B,1
5,AIML,"Python, Kotlin","DSA, Web development, Data Analytics",1,0,65.06181244785509,65.30328720724717,76.2559941141799,Company B,0
8,CS,"C++, Java, Python, Kotlin",Machine Learning,1,1,79.06481825242162,75.80305301552771,89.22240323589861,Company A,1
7,DS,"Python, C++, Java, Kotlin","Data Analytics, DSA, Web development, DBMS, Machine Learning",0,1,90.54461195846628,67.0854181917201,98.61832713759213,Company C,0
5,CS,"Python, Java","Machine Learning, DSA, DBMS",0,1,70.33057431548654,74.54510995084628,92.37125057485733,Company A,0
8,DS,"C++, Kotlin","DSA, DBMS",1,0,79.2314467271891,74.93856867170888,97.61393510680767,Company C,0
10,Cyber Security,"C++, Python, Java","Android Development, DBMS, Data Analytics",1,1,99.68063877587343,99.72683158393332,65.62423216306107,Company C,0
8,Cyber Security,"Kotlin, Java, Python","Machine Learning, DBMS, DSA, Android Development",1,0,87.46601693416149,99.79252117215088,62.84707195454707,Company B,0
10,AIML,"C++, Kotlin, Python","DBMS, Data Analytics, DSA",0,0,93.65427085220794,64.5914511464245,82.30819047626684,Company A,0
7,AIML,"C++, Kotlin, Python, Java",Web development,0,1,76.59390426242183,89.03875117313389,71.61189932176137,Company B,1
10,AIML,"Java, C++, Python","DSA, DBMS, Data Analytics, Android Development, Web development, Machine Learning",0,0,90.71443692503422,62.06981918676404,93.12219891877092,Company B,0
5,DS,Python,"Web development, Android Development, Machine Learning",0,1,61.62036691765287,61.20768061348755,86.87951485609304,Company A,1
7,AIML,Java,"Machine Learning, DSA, Android Development, Data Analytics, Web development, DBMS",0,1,64.9164473016898,64.21335576979857,98.82912655943178,Company B,0
5,CS,"Java, C++, Kotlin","Data Analytics, Web development, Machine Learning, DSA",0,0,68.12282371680249,98.61942628031736,70.19169422925216,Company B,0
9,DS,Python,"Data Analytics, DSA",1,0,76.07807698460878,97.63454191578789,79.4313645742093,Company C,0
